lat,lng,comment
39.553,-78.852,
39.552,-78.852,
39.552,-78.852,
39.552,-78.852,
39.551,-78.853,
39.551,-78.853,
39.551,-78.853,
39.55,-78.854,
39.55,-78.854,
39.549,-78.854,
39.549,-78.855,
39.548,-78.855,
39.547,-78.856,
39.547,-78.857,
39.547,-78.857,
39.547,-78.857,
39.546,-78.857,
39.546,-78.857,
39.546,-78.857,
39.546,-78.857,
39.546,-78.858,
39.546,-78.858,
39.545,-78.858,
39.545,-78.858,
39.545,-78.859,
39.544,-78.859,
39.544,-78.859,
39.544,-78.859,
39.543,-78.86,
39.543,-78.86,
39.543,-78.86,
39.543,-78.861,
39.542,-78.861,
39.542,-78.861,
39.542,-78.861,
39.542,-78.861,
39.541,-78.862,
39.541,-78.862,
39.541,-78.862,
39.541,-78.863,
39.541,-78.863,
39.541,-78.863,
39.541,-78.863,
39.541,-78.863,
39.541,-78.863,
39.541,-78.863,
39.541,-78.863,
39.541,-78.864,
39.541,-78.864,
39.541,-78.865,
39.541,-78.865,
39.541,-78.866,
39.541,-78.866,
39.54,-78.867,
39.54,-78.867,
39.54,-78.868,
39.54,-78.868,
39.54,-78.868,
39.538,-78.87,
39.532,-78.87,
39.532,-78.87,
39.531,-78.87,
39.531,-78.871,
39.53,-78.871,
39.53,-78.871,
39.53,-78.871,
39.529,-78.872,
39.529,-78.872,
39.529,-78.872,
39.528,-78.872,
39.528,-78.873,
39.527,-78.873,
39.526,-78.874,
39.525,-78.875,
39.524,-78.875,
39.524,-78.875,
39.523,-78.875,
39.523,-78.875,
39.523,-78.876,
39.522,-78.876,
39.522,-78.877,
39.522,-78.878,
39.522,-78.878,
39.522,-78.879,
39.522,-78.879,
39.522,-78.88,
39.522,-78.88,
39.522,-78.881,
39.523,-78.881,
39.523,-78.881,
39.523,-78.882,
39.523,-78.882,
39.523,-78.883,
39.523,-78.883,
39.523,-78.883,
39.523,-78.884,
39.523,-78.884,
39.523,-78.884,
39.523,-78.885,
39.523,-78.886,
39.523,-78.886,
39.523,-78.886,
39.523,-78.886,
39.523,-78.887,
39.524,-78.887,
39.524,-78.887,
39.524,-78.887,
39.525,-78.888,
39.525,-78.888,
39.525,-78.888,
39.525,-78.889,
39.526,-78.889,
39.526,-78.889,
39.526,-78.89,
39.526,-78.89,
39.526,-78.891,
39.525,-78.891,
39.525,-78.891,
39.525,-78.892,
39.525,-78.893,
39.525,-78.893,
39.524,-78.894,
39.524,-78.894,
39.523,-78.894,
39.523,-78.894,
39.522,-78.894,
39.522,-78.894,
39.521,-78.893,
39.521,-78.893,
39.521,-78.893,
39.52,-78.893,
39.52,-78.892,
39.519,-78.892,
39.519,-78.892,
39.519,-78.892,
39.518,-78.892,
39.518,-78.892,
39.517,-78.892,
39.516,-78.892,
39.515,-78.892,
39.514,-78.893,
39.514,-78.893,
39.513,-78.893,
39.513,-78.894,
39.513,-78.894,
39.513,-78.895,
39.513,-78.895,
39.513,-78.896,
39.513,-78.896,
39.513,-78.897,
39.513,-78.897,
39.513,-78.898,
39.513,-78.899,
39.513,-78.9,
39.513,-78.901,
39.513,-78.902,
39.513,-78.902,
39.513,-78.903,
39.513,-78.904,
39.513,-78.904,
39.512,-78.905,
39.512,-78.905,
39.512,-78.906,
39.511,-78.906,
39.511,-78.906,
39.511,-78.906,
39.51,-78.905,
39.51,-78.905,
39.509,-78.905,
39.509,-78.905,
39.508,-78.905,
39.508,-78.904,
39.507,-78.904,
39.506,-78.904,
39.505,-78.904,
39.505,-78.904,
39.504,-78.905,
39.503,-78.905,
39.503,-78.905,
39.502,-78.905,
39.502,-78.906,
39.502,-78.906,
39.501,-78.906,
39.501,-78.906,
39.501,-78.906,
39.5,-78.907,
39.5,-78.907,
39.499,-78.907,
39.499,-78.908,
39.498,-78.908,
39.497,-78.909,
39.497,-78.909,
39.496,-78.91,
39.496,-78.91,
39.496,-78.911,
39.496,-78.911,
39.496,-78.912,
39.496,-78.912,
39.496,-78.912,
39.495,-78.913,
39.495,-78.914,
39.494,-78.914,
39.494,-78.914,
39.493,-78.914,
39.493,-78.914,
39.493,-78.914,
39.492,-78.914,
39.492,-78.914,
39.491,-78.914,
39.491,-78.915,
39.49,-78.915,
39.49,-78.915,
39.49,-78.915,
39.489,-78.915,
39.489,-78.916,
39.488,-78.916,
39.488,-78.916,
39.487,-78.916,
39.487,-78.917,
39.487,-78.917,
39.486,-78.917,
39.486,-78.918,
39.486,-78.918,
39.486,-78.919,
39.487,-78.92,
39.487,-78.921,
39.487,-78.921,
39.487,-78.922,
39.488,-78.923,
39.488,-78.923,
39.488,-78.924,
39.488,-78.925,
39.488,-78.925,
39.488,-78.926,
39.488,-78.927,
39.488,-78.927,
39.488,-78.928,
39.488,-78.929,
39.487,-78.93,
39.487,-78.93,
39.487,-78.931,
39.487,-78.931,
39.487,-78.932,
39.487,-78.933,
39.487,-78.933,
39.487,-78.933,
39.486,-78.934,
39.486,-78.935,
39.486,-78.936,
39.486,-78.937,
39.485,-78.937,
39.485,-78.937,
39.485,-78.937,
39.485,-78.937,
39.485,-78.937,
39.485,-78.938,
39.485,-78.938,
39.484,-78.938,
39.484,-78.939,
39.479,-78.942,
39.479,-78.942,
39.479,-78.942,
39.478,-78.942,
39.478,-78.942,
39.478,-78.942,
39.477,-78.942,
39.477,-78.942,
39.477,-78.941,
39.476,-78.941,
39.476,-78.941,
39.476,-78.941,
39.476,-78.94,
39.476,-78.94,
39.476,-78.94,
39.475,-78.94,
39.475,-78.939,
39.475,-78.939,
39.475,-78.939,
39.475,-78.939,
39.474,-78.939,
39.474,-78.94,
39.474,-78.94,
39.473,-78.94,
39.473,-78.94,
39.473,-78.94,
39.473,-78.941,
39.472,-78.941,
39.472,-78.941,
39.472,-78.941,
39.472,-78.941,
39.472,-78.941,
39.471,-78.942,
39.471,-78.942,
39.47,-78.943,
39.469,-78.943,
39.469,-78.944,
39.469,-78.944,
39.469,-78.945,
39.468,-78.945,
39.468,-78.945,
39.468,-78.945,
39.468,-78.946,
39.467,-78.946,
39.467,-78.946,
39.467,-78.947,
39.467,-78.947,
39.466,-78.948,
39.466,-78.949,
39.466,-78.95,
39.466,-78.951,
39.465,-78.951,
39.465,-78.952,
39.464,-78.952,
39.464,-78.953,
39.464,-78.954,
39.464,-78.954,
39.464,-78.955,
39.465,-78.956,
39.465,-78.956,
39.465,-78.957,
39.465,-78.957,
39.464,-78.958,
39.464,-78.958,
39.464,-78.959,
39.463,-78.959,
39.463,-78.959,
39.463,-78.96,
39.462,-78.96,
39.462,-78.96,
39.461,-78.96,
39.461,-78.96,
39.46,-78.96,
39.46,-78.96,
39.46,-78.959,
39.459,-78.959,
39.459,-78.959,
39.458,-78.958,
39.458,-78.958,
39.457,-78.957,
39.457,-78.957,
39.457,-78.957,
39.456,-78.956,
39.456,-78.956,
39.456,-78.956,
39.455,-78.955,
39.455,-78.955,
39.455,-78.955,
39.455,-78.955,
39.455,-78.955,
39.455,-78.955,
39.455,-78.955,
39.454,-78.955,
39.454,-78.955,
39.453,-78.956,
39.453,-78.956,
39.453,-78.957,
39.453,-78.957,
39.453,-78.958,
39.453,-78.958,
39.453,-78.958,
39.453,-78.959,
39.452,-78.959,
39.452,-78.959,
39.452,-78.959,
39.452,-78.96,
39.452,-78.96,
39.452,-78.96,
39.452,-78.961,
39.451,-78.961,
39.451,-78.961,
39.451,-78.961,
39.45,-78.961,
39.45,-78.96,
39.45,-78.96,
39.45,-78.959,
39.449,-78.959,
39.449,-78.958,
39.449,-78.958,
39.448,-78.957,
39.448,-78.957,
39.448,-78.957,
39.447,-78.957,
39.447,-78.956,
39.446,-78.956,
39.446,-78.956,
39.445,-78.956,
39.445,-78.956,
39.444,-78.956,
39.443,-78.956,
39.442,-78.956,
39.442,-78.956,
39.442,-78.956,
39.441,-78.956,
39.441,-78.956,
39.441,-78.956,
39.441,-78.957,
39.44,-78.957,
39.44,-78.958,
39.44,-78.958,
39.44,-78.958,
39.44,-78.959,
39.44,-78.959,
39.44,-78.96,
39.44,-78.961,
39.44,-78.962,
39.44,-78.962,
39.44,-78.963,
39.44,-78.963,
39.44,-78.963,
39.439,-78.964,
39.439,-78.964,
39.439,-78.964,
39.439,-78.964,
39.439,-78.964,
39.439,-78.964,
39.439,-78.964,
39.439,-78.965,
39.439,-78.965,
39.439,-78.965,
39.455,-78.995,
39.456,-78.998,
39.457,-78.999,
39.466,-79.016,
39.467,-79.017,
39.467,-79.017,
39.467,-79.017,
39.467,-79.017,
39.468,-79.017,
39.468,-79.018,
39.468,-79.018,
39.468,-79.018,
39.468,-79.018,
39.468,-79.018,
39.468,-79.018,
39.468,-79.018,
39.468,-79.018,
39.468,-79.019,
39.468,-79.019,
39.468,-79.019,
39.468,-79.019,
39.468,-79.02,
39.468,-79.02,
39.467,-79.02,
39.467,-79.02,
39.467,-79.02,
39.467,-79.021,
39.467,-79.021,
39.467,-79.021,
39.467,-79.021,
39.467,-79.021,
39.467,-79.021,
39.467,-79.021,
39.467,-79.021,
39.467,-79.022,
39.467,-79.023,
39.466,-79.023,
39.466,-79.024,
39.466,-79.025,
39.466,-79.026,
39.466,-79.026,
39.465,-79.027,
39.465,-79.027,
39.465,-79.028,
39.465,-79.029,
39.465,-79.03,
39.465,-79.03,
39.466,-79.031,
39.466,-79.031,
39.466,-79.031,
39.466,-79.032,
39.467,-79.033,
39.467,-79.033,
39.467,-79.034,
39.468,-79.034,
39.468,-79.034,
39.469,-79.035,
39.47,-79.035,
39.47,-79.035,
39.471,-79.035,
39.471,-79.035,
39.471,-79.035,
39.471,-79.036,
39.472,-79.036,
39.472,-79.035,
39.473,-79.035,
39.473,-79.035,
39.474,-79.036,
39.474,-79.036,
39.475,-79.036,
39.475,-79.036,
39.476,-79.036,
39.476,-79.036,
39.477,-79.037,
39.48,-79.044,
39.48,-79.044,
39.48,-79.045,
39.481,-79.045,
39.481,-79.045,
39.482,-79.045,
39.482,-79.045,
39.482,-79.045,
39.482,-79.045,
39.483,-79.046,
39.483,-79.046,
39.483,-79.046,
39.483,-79.046,
39.483,-79.046,
39.484,-79.046,
39.484,-79.047,
39.484,-79.047,
39.484,-79.047,
39.484,-79.048,
39.484,-79.048,
39.484,-79.048,
39.484,-79.048,
39.484,-79.048,
39.484,-79.048,
39.484,-79.049,
39.484,-79.05,
39.483,-79.05,
39.483,-79.051,
39.483,-79.051,
39.483,-79.052,
39.482,-79.052,
39.482,-79.053,
39.482,-79.053,
39.482,-79.053,
39.482,-79.053,
39.481,-79.053,
39.481,-79.053,
39.481,-79.054,
39.481,-79.054,
39.48,-79.054,
39.48,-79.054,
39.48,-79.054,
39.48,-79.054,
39.479,-79.054,
39.479,-79.054,
39.479,-79.054,
39.478,-79.054,
39.478,-79.054,
39.478,-79.054,
39.477,-79.054,
39.477,-79.054,
39.477,-79.054,
39.477,-79.054,
39.476,-79.054,
39.476,-79.054,
39.476,-79.054,
39.476,-79.054,
39.476,-79.054,
39.475,-79.054,
39.475,-79.054,
39.475,-79.054,
39.475,-79.055,
39.474,-79.055,
39.474,-79.055,
39.474,-79.055,
39.474,-79.055,
39.474,-79.055,
39.473,-79.055,
39.473,-79.055,
39.472,-79.055,
39.472,-79.056,
39.472,-79.056,
39.471,-79.056,
39.471,-79.056,
39.471,-79.056,
39.471,-79.057,
39.471,-79.057,
39.471,-79.057,
39.471,-79.057,
39.471,-79.057,
39.471,-79.057,
39.471,-79.057,
39.471,-79.058,
39.471,-79.058,
39.471,-79.058,
39.471,-79.059,
39.472,-79.059,
39.472,-79.06,
39.472,-79.06,
39.472,-79.06,
39.472,-79.06,
39.472,-79.06,
39.472,-79.06,
39.472,-79.06,
39.473,-79.06,
39.473,-79.06,
39.473,-79.06,
39.474,-79.061,
39.474,-79.061,
39.474,-79.061,
39.475,-79.062,
39.475,-79.062,
39.475,-79.062,
39.476,-79.062,
39.477,-79.063,
39.477,-79.063,
39.477,-79.063,
39.477,-79.063,
39.477,-79.063,
39.478,-79.063,
39.478,-79.064,
39.479,-79.064,
39.479,-79.064,
39.479,-79.064,
39.479,-79.065,
39.48,-79.065,
39.48,-79.066,
39.48,-79.066,
39.481,-79.067,
39.481,-79.067,
39.723,-78.928,
39.723,-78.659,
39.723,-78.5,
39.723,-78.494,
39.723,-78.381,
39.723,-78.343,
39.723,-78.343,
39.722,-78.343,
39.722,-78.343,
39.722,-78.343,
39.722,-78.343,
39.722,-78.344,
39.722,-78.344,
39.722,-78.344,
39.722,-78.345,
39.722,-78.345,
39.722,-78.345,
39.722,-78.346,
39.722,-78.346,
39.722,-78.346,
39.722,-78.346,
39.722,-78.346,
39.721,-78.346,
39.721,-78.346,
39.721,-78.346,
39.721,-78.346,
39.72,-78.346,
39.719,-78.345,
39.719,-78.344,
39.719,-78.344,
39.718,-78.344,
39.718,-78.344,
39.718,-78.344,
39.717,-78.343,
39.717,-78.343,
39.717,-78.342,
39.717,-78.342,
39.717,-78.342,
39.716,-78.341,
39.716,-78.341,
39.716,-78.34,
39.716,-78.34,
39.716,-78.34,
39.716,-78.339,
39.716,-78.339,
39.716,-78.339,
39.716,-78.339,
39.716,-78.339,
39.717,-78.339,
39.717,-78.338,
39.717,-78.338,
39.717,-78.338,
39.717,-78.338,
39.718,-78.338,
39.718,-78.338,
39.718,-78.337,
39.718,-78.337,
39.719,-78.337,
39.719,-78.337,
39.719,-78.337,
39.72,-78.336,
39.72,-78.336,
39.72,-78.336,
39.72,-78.336,
39.72,-78.335,
39.72,-78.334,
39.72,-78.334,
39.719,-78.334,
39.719,-78.334,
39.719,-78.334,
39.719,-78.333,
39.719,-78.333,
39.719,-78.333,
39.718,-78.333,
39.718,-78.333,
39.718,-78.333,
39.717,-78.333,
39.717,-78.333,
39.717,-78.333,
39.717,-78.333,
39.717,-78.333,
39.716,-78.333,
39.716,-78.333,
39.716,-78.333,
39.716,-78.333,
39.716,-78.333,
39.716,-78.332,
39.715,-78.332,
39.714,-78.332,
39.714,-78.331,
39.714,-78.33,
39.713,-78.33,
39.713,-78.329,
39.713,-78.329,
39.712,-78.329,
39.712,-78.33,
39.712,-78.33,
39.712,-78.33,
39.712,-78.33,
39.712,-78.33,
39.712,-78.331,
39.712,-78.331,
39.712,-78.332,
39.712,-78.332,
39.712,-78.333,
39.712,-78.333,
39.713,-78.333,
39.713,-78.334,
39.713,-78.334,
39.713,-78.334,
39.713,-78.334,
39.713,-78.334,
39.712,-78.334,
39.712,-78.334,
39.712,-78.334,
39.712,-78.334,
39.711,-78.335,
39.711,-78.335,
39.711,-78.335,
39.711,-78.335,
39.711,-78.335,
39.71,-78.335,
39.71,-78.335,
39.71,-78.334,
39.71,-78.334,
39.71,-78.334,
39.709,-78.334,
39.709,-78.333,
39.709,-78.333,
39.709,-78.332,
39.709,-78.332,
39.709,-78.332,
39.709,-78.331,
39.709,-78.331,
39.709,-78.331,
39.708,-78.33,
39.708,-78.33,
39.708,-78.329,
39.708,-78.329,
39.708,-78.329,
39.708,-78.328,
39.707,-78.327,
39.707,-78.326,
39.706,-78.325,
39.706,-78.325,
39.706,-78.325,
39.705,-78.325,
39.705,-78.324,
39.705,-78.324,
39.705,-78.324,
39.705,-78.324,
39.705,-78.324,
39.705,-78.323,
39.705,-78.323,
39.704,-78.322,
39.704,-78.322,
39.703,-78.321,
39.703,-78.321,
39.703,-78.321,
39.703,-78.32,
39.703,-78.32,
39.703,-78.319,
39.703,-78.318,
39.702,-78.318,
39.702,-78.318,
39.702,-78.318,
39.701,-78.318,
39.701,-78.318,
39.701,-78.318,
39.7,-78.318,
39.7,-78.318,
39.7,-78.317,
39.7,-78.317,
39.699,-78.317,
39.699,-78.318,
39.699,-78.318,
39.699,-78.318,
39.698,-78.318,
39.698,-78.319,
39.697,-78.319,
39.697,-78.319,
39.697,-78.32,
39.696,-78.32,
39.696,-78.32,
39.696,-78.32,
39.695,-78.32,
39.695,-78.32,
39.695,-78.319,
39.695,-78.319,
39.694,-78.319,
39.694,-78.318,
39.694,-78.318,
39.693,-78.317,
39.693,-78.317,
39.693,-78.317,
39.693,-78.317,
39.693,-78.316,
39.693,-78.316,
39.693,-78.316,
39.693,-78.315,
39.694,-78.315,
39.694,-78.315,
39.694,-78.314,
39.694,-78.314,
39.694,-78.314,
39.693,-78.314,
39.693,-78.314,
39.693,-78.314,
39.693,-78.313,
39.692,-78.314,
39.692,-78.314,
39.692,-78.314,
39.691,-78.314,
39.69,-78.315,
39.69,-78.316,
39.689,-78.316,
39.689,-78.317,
39.689,-78.317,
39.689,-78.317,
39.689,-78.318,
39.689,-78.319,
39.689,-78.319,
39.689,-78.319,
39.689,-78.319,
39.689,-78.32,
39.689,-78.32,
39.689,-78.32,
39.689,-78.321,
39.69,-78.321,
39.69,-78.322,
39.69,-78.322,
39.69,-78.322,
39.69,-78.322,
39.689,-78.323,
39.689,-78.323,
39.689,-78.323,
39.689,-78.323,
39.688,-78.323,
39.688,-78.323,
39.688,-78.323,
39.688,-78.323,
39.687,-78.322,
39.687,-78.322,
39.687,-78.322,
39.687,-78.321,
39.687,-78.321,
39.687,-78.321,
39.687,-78.32,
39.687,-78.32,
39.687,-78.32,
39.687,-78.319,
39.687,-78.318,
39.687,-78.318,
39.687,-78.318,
39.687,-78.317,
39.687,-78.317,
39.686,-78.316,
39.686,-78.316,
39.686,-78.315,
39.686,-78.315,
39.686,-78.315,
39.685,-78.315,
39.685,-78.315,
39.685,-78.315,
39.685,-78.315,
39.684,-78.315,
39.684,-78.315,
39.684,-78.315,
39.684,-78.316,
39.683,-78.316,
39.683,-78.316,
39.683,-78.317,
39.683,-78.317,
39.683,-78.317,
39.683,-78.318,
39.684,-78.318,
39.684,-78.319,
39.684,-78.32,
39.684,-78.32,
39.684,-78.32,
39.684,-78.32,
39.684,-78.32,
39.685,-78.321,
39.685,-78.321,
39.685,-78.321,
39.685,-78.322,
39.685,-78.322,
39.685,-78.322,
39.684,-78.323,
39.684,-78.323,
39.684,-78.323,
39.684,-78.323,
39.683,-78.323,
39.683,-78.323,
39.683,-78.323,
39.682,-78.322,
39.682,-78.321,
39.682,-78.321,
39.682,-78.321,
39.682,-78.32,
39.682,-78.32,
39.682,-78.32,
39.682,-78.32,
39.682,-78.32,
39.682,-78.32,
39.682,-78.319,
39.682,-78.319,
39.682,-78.318,
39.682,-78.318,
39.682,-78.318,
39.682,-78.318,
39.681,-78.318,
39.681,-78.318,
39.68,-78.318,
39.68,-78.318,
39.68,-78.319,
39.68,-78.32,
39.679,-78.32,
39.679,-78.321,
39.679,-78.321,
39.679,-78.321,
39.679,-78.321,
39.678,-78.321,
39.678,-78.321,
39.678,-78.321,
39.678,-78.32,
39.677,-78.32,
39.677,-78.32,
39.677,-78.32,
39.677,-78.32,
39.677,-78.32,
39.677,-78.32,
39.677,-78.32,
39.676,-78.32,
39.676,-78.32,
39.676,-78.32,
39.676,-78.321,
39.676,-78.321,
39.677,-78.321,
39.677,-78.321,
39.677,-78.322,
39.677,-78.323,
39.677,-78.323,
39.678,-78.324,
39.678,-78.324,
39.678,-78.324,
39.678,-78.325,
39.678,-78.325,
39.678,-78.325,
39.677,-78.325,
39.677,-78.325,
39.677,-78.326,
39.677,-78.326,
39.677,-78.326,
39.677,-78.327,
39.677,-78.327,
39.677,-78.327,
39.677,-78.328,
39.677,-78.328,
39.678,-78.328,
39.678,-78.329,
39.678,-78.329,
39.678,-78.329,
39.678,-78.33,
39.679,-78.33,
39.679,-78.33,
39.679,-78.33,
39.679,-78.331,
39.679,-78.331,
39.679,-78.331,
39.679,-78.331,
39.679,-78.332,
39.679,-78.332,
39.679,-78.333,
39.68,-78.333,
39.68,-78.333,
39.68,-78.334,
39.68,-78.334,
39.681,-78.335,
39.681,-78.336,
39.681,-78.336,
39.681,-78.337,
39.681,-78.337,
39.681,-78.337,
39.68,-78.338,
39.68,-78.338,
39.68,-78.339,
39.68,-78.339,
39.679,-78.339,
39.679,-78.34,
39.679,-78.34,
39.679,-78.34,
39.678,-78.341,
39.678,-78.341,
39.678,-78.341,
39.678,-78.342,
39.678,-78.342,
39.677,-78.342,
39.677,-78.342,
39.677,-78.343,
39.677,-78.343,
39.677,-78.343,
39.676,-78.343,
39.676,-78.344,
39.676,-78.344,
39.676,-78.344,
39.675,-78.344,
39.675,-78.343,
39.675,-78.343,
39.675,-78.343,
39.675,-78.343,
39.674,-78.342,
39.674,-78.342,
39.674,-78.341,
39.673,-78.341,
39.673,-78.341,
39.673,-78.341,
39.672,-78.341,
39.672,-78.341,
39.672,-78.34,
39.672,-78.34,
39.672,-78.34,
39.672,-78.34,
39.672,-78.339,
39.672,-78.339,
39.671,-78.338,
39.671,-78.338,
39.671,-78.337,
39.671,-78.337,
39.671,-78.337,
39.671,-78.336,
39.671,-78.336,
39.67,-78.336,
39.67,-78.336,
39.669,-78.336,
39.669,-78.336,
39.668,-78.336,
39.668,-78.336,
39.668,-78.336,
39.667,-78.336,
39.667,-78.335,
39.667,-78.335,
39.667,-78.334,
39.667,-78.334,
39.667,-78.334,
39.667,-78.334,
39.667,-78.334,
39.667,-78.333,
39.666,-78.333,
39.666,-78.333,
39.666,-78.333,
39.666,-78.333,
39.665,-78.333,
39.665,-78.333,
39.665,-78.333,
39.664,-78.334,
39.664,-78.334,
39.663,-78.334,
39.663,-78.334,
39.663,-78.334,
39.663,-78.334,
39.663,-78.335,
39.663,-78.335,
39.663,-78.336,
39.663,-78.336,
39.663,-78.337,
39.664,-78.337,
39.664,-78.337,
39.664,-78.338,
39.664,-78.338,
39.664,-78.338,
39.664,-78.339,
39.664,-78.339,
39.664,-78.339,
39.664,-78.34,
39.664,-78.34,
39.664,-78.34,
39.664,-78.341,
39.664,-78.341,
39.664,-78.341,
39.663,-78.342,
39.663,-78.342,
39.663,-78.342,
39.663,-78.343,
39.663,-78.343,
39.663,-78.343,
39.663,-78.343,
39.663,-78.343,
39.662,-78.344,
39.662,-78.344,
39.662,-78.344,
39.662,-78.345,
39.662,-78.345,
39.662,-78.346,
39.662,-78.346,
39.662,-78.347,
39.661,-78.347,
39.661,-78.347,
39.661,-78.347,
39.661,-78.348,
39.661,-78.348,
39.661,-78.348,
39.661,-78.349,
39.661,-78.349,
39.661,-78.349,
39.661,-78.349,
39.661,-78.35,
39.661,-78.35,
39.661,-78.35,
39.661,-78.351,
39.661,-78.351,
39.661,-78.352,
39.661,-78.352,
39.661,-78.353,
39.662,-78.354,
39.662,-78.354,
39.662,-78.354,
39.662,-78.354,
39.662,-78.354,
39.663,-78.354,
39.663,-78.355,
39.663,-78.355,
39.664,-78.355,
39.664,-78.356,
39.664,-78.356,
39.664,-78.356,
39.664,-78.356,
39.664,-78.357,
39.664,-78.357,
39.664,-78.357,
39.664,-78.358,
39.664,-78.358,
39.664,-78.358,
39.663,-78.358,
39.663,-78.357,
39.663,-78.357,
39.663,-78.357,
39.662,-78.357,
39.662,-78.357,
39.661,-78.356,
39.661,-78.356,
39.661,-78.356,
39.661,-78.356,
39.661,-78.355,
39.66,-78.355,
39.66,-78.355,
39.66,-78.355,
39.66,-78.355,
39.66,-78.355,
39.66,-78.355,
39.66,-78.356,
39.66,-78.356,
39.66,-78.357,
39.66,-78.357,
39.66,-78.357,
39.66,-78.358,
39.66,-78.359,
39.66,-78.36,
39.66,-78.36,
39.661,-78.36,
39.661,-78.36,
39.661,-78.36,
39.661,-78.361,
39.661,-78.361,
39.661,-78.361,
39.661,-78.361,
39.661,-78.362,
39.661,-78.362,
39.661,-78.363,
39.661,-78.363,
39.661,-78.363,
39.66,-78.363,
39.66,-78.364,
39.66,-78.364,
39.66,-78.364,
39.66,-78.363,
39.659,-78.363,
39.659,-78.363,
39.659,-78.363,
39.658,-78.363,
39.658,-78.362,
39.658,-78.362,
39.658,-78.361,
39.658,-78.361,
39.658,-78.361,
39.658,-78.36,
39.657,-78.36,
39.657,-78.359,
39.657,-78.359,
39.657,-78.359,
39.657,-78.358,
39.657,-78.358,
39.657,-78.358,
39.657,-78.358,
39.658,-78.358,
39.658,-78.357,
39.658,-78.357,
39.658,-78.357,
39.658,-78.357,
39.658,-78.357,
39.657,-78.357,
39.657,-78.357,
39.657,-78.357,
39.657,-78.357,
39.657,-78.356,
39.657,-78.356,
39.657,-78.356,
39.656,-78.356,
39.656,-78.356,
39.656,-78.356,
39.656,-78.355,
39.656,-78.354,
39.656,-78.354,
39.655,-78.353,
39.655,-78.353,
39.655,-78.352,
39.655,-78.352,
39.655,-78.352,
39.655,-78.35,
39.655,-78.35,
39.655,-78.35,
39.655,-78.35,
39.655,-78.35,
39.655,-78.35,
39.655,-78.349,
39.654,-78.349,
39.654,-78.348,
39.654,-78.347,
39.654,-78.347,
39.654,-78.347,
39.654,-78.346,
39.654,-78.346,
39.653,-78.345,
39.653,-78.344,
39.653,-78.344,
39.653,-78.344,
39.653,-78.344,
39.653,-78.343,
39.653,-78.343,
39.653,-78.343,
39.653,-78.342,
39.653,-78.341,
39.653,-78.341,
39.653,-78.341,
39.653,-78.341,
39.653,-78.34,
39.653,-78.34,
39.653,-78.34,
39.652,-78.34,
39.652,-78.34,
39.652,-78.34,
39.651,-78.34,
39.651,-78.34,
39.65,-78.34,
39.65,-78.34,
39.649,-78.34,
39.649,-78.341,
39.649,-78.341,
39.649,-78.341,
39.649,-78.341,
39.649,-78.341,
39.649,-78.342,
39.649,-78.342,
39.649,-78.342,
39.649,-78.343,
39.649,-78.343,
39.649,-78.343,
39.65,-78.344,
39.65,-78.345,
39.65,-78.345,
39.65,-78.346,
39.65,-78.346,
39.65,-78.346,
39.65,-78.346,
39.65,-78.346,
39.649,-78.346,
39.649,-78.346,
39.649,-78.346,
39.649,-78.346,
39.649,-78.346,
39.648,-78.345,
39.648,-78.345,
39.647,-78.345,
39.647,-78.345,
39.647,-78.345,
39.647,-78.345,
39.647,-78.344,
39.646,-78.344,
39.646,-78.344,
39.646,-78.344,
39.646,-78.344,
39.646,-78.344,
39.646,-78.344,
39.646,-78.344,
39.644,-78.343,
39.644,-78.343,
39.644,-78.342,
39.644,-78.342,
39.644,-78.341,
39.643,-78.341,
39.643,-78.341,
39.643,-78.341,
39.643,-78.34,
39.643,-78.339,
39.643,-78.338,
39.643,-78.338,
39.642,-78.337,
39.642,-78.337,
39.642,-78.337,
39.642,-78.336,
39.642,-78.336,
39.642,-78.336,
39.642,-78.336,
39.642,-78.335,
39.642,-78.335,
39.642,-78.335,
39.641,-78.334,
39.641,-78.334,
39.641,-78.334,
39.641,-78.334,
39.64,-78.334,
39.64,-78.334,
39.64,-78.334,
39.64,-78.334,
39.639,-78.334,
39.639,-78.334,
39.639,-78.334,
39.639,-78.335,
39.639,-78.336,
39.639,-78.338,
39.639,-78.34,
39.64,-78.343,
39.64,-78.345,
39.64,-78.346,
39.64,-78.347,
39.641,-78.349,
39.641,-78.35,
39.641,-78.351,
39.641,-78.351,
39.641,-78.351,
39.641,-78.352,
39.641,-78.352,
39.641,-78.352,
39.641,-78.352,
39.641,-78.352,
39.641,-78.353,
39.641,-78.353,
39.641,-78.355,
39.642,-78.356,
39.642,-78.356,
39.642,-78.356,
39.641,-78.356,
39.641,-78.357,
39.641,-78.357,
39.641,-78.358,
39.64,-78.359,
39.639,-78.36,
39.639,-78.36,
39.638,-78.36,
39.637,-78.36,
39.637,-78.36,
39.636,-78.36,
39.635,-78.36,
39.634,-78.358,
39.634,-78.357,
39.633,-78.357,
39.633,-78.356,
39.632,-78.355,
39.631,-78.355,
39.63,-78.354,
39.629,-78.354,
39.628,-78.355,
39.628,-78.355,
39.627,-78.356,
39.627,-78.357,
39.626,-78.358,
39.626,-78.359,
39.627,-78.36,
39.627,-78.361,
39.627,-78.362,
39.628,-78.364,
39.628,-78.365,
39.629,-78.367,
39.63,-78.368,
39.631,-78.369,
39.631,-78.37,
